Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,OUI,OUI,NON,NON,NON,1,NON,NON,M, 2100,B. goop,VINCENNES,7 Janvier 2017
NON,NON,OUI,NON,NON,NON,6,NON,NON,F, 2850,M. abriva.,VINCENNES,7 Janvier 2017
NON,NON,NON,NON,NON,NON,6,NON,NON,F, 2850,D.p. tess.,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2850,K. champe.,VINCENNES,7 Janvier 2017
NON,NON,OUI,NON,NON,NON,6,NON,NON,F, 2850,G. gelorm.,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2850,P. levesq.,VINCENNES,7 Janvier 2017
NON,NON,NON,NON,NON,OUI,5,NON,NON,H, 2850,J.m. bazi.,VINCENNES,7 Janvier 2017
NON,NON,OUI,NON,NON,NON,5,NON,NON,M, 2850,D. locque.,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,5,NON,NON,H, 2850,M. abriva.,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,5,NON,NON,H, 2850,Ch. bigeon,VINCENNES,7 Janvier 2017
NON,NON,OUI,OUI,NON,NON,5,NON,NON,M, 2850,F. nivard,VINCENNES,7 Janvier 2017
NON,NON,OUI,NON,NON,NON,4,NON,NON,F, 2700,E. raffin,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,F. nivard,VINCENNES,8 Janvier 2017
NON,NON,NON,NON,NON,NON,4,NON,NON,F, 2700,F. joseph,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,F. anne,VINCENNES,8 Janvier 2017
NON,NON,NON,OUI,NON,NON,4,NON,NON,F, 2700,F. ouvrie,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2175,E. raffin,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2175,M. mottier,VINCENNES,8 Janvier 2017
NON,NON,OUI,NON,NON,NON,4,NON,NON,M, 2175,F. nivard,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2175,J.ph. mon.,VINCENNES,8 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2175,Y. lebour.,VINCENNES,8 Janvier 2017
NON,OUI,OUI,OUI,NON,NON,1,NON,NON,H, 2100,J.m. bazi.,VINCENNES,8 Janvier 2017
NON,OUI,OUI,NON,NON,NON,6,NON,NON,M, 2100,E. raffin,VINCENNES,8 Janvier 2017
NON,OUI,OUI,OUI,NON,NON,7,NON,NON,M, 2100,P. vercru.,VINCENNES,8 Janvier 2017
NON,OUI,OUI,OUI,NON,NON,9,NON,NON,M, 2100,P. levesq.,VINCENNES,8 Janvier 2017
NON,OUI,NON,NON,NON,OUI,7,NON,NON,H, 2100,J.ph. mon.,VINCENNES,8 Janvier 2017
